pricePerSquareFoot,city,yearBuilt,livingAreaValue,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,homeType,county
138.0,Mableton,2004,0.07876492194674013,4.0,4.0,3431.0,1,2.0,1,Two,1,0,0,SINGLE_FAMILY,Cobb County
118.0,Mableton,2012,0.08748852157943067,4.0,5.0,3811.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
108.0,Mableton,2021,3400.0,4.0,4.0,3400.0,1,0.0,0,Two,0,0,1,SINGLE_FAMILY,Cobb County
102.0,Mableton,1950,0.04995408631772268,2.0,2.0,2176.0,0,0.0,0,Two,0,0,0,SINGLE_FAMILY,Cobb County
145.0,Mableton,2005,0.05371900826446281,4.0,3.0,2340.0,1,1.0,1,Three Or More,1,1,0,TOWNHOUSE,Cobb County
105.0,Mableton,1987,0.05091827364554637,2.0,5.0,2218.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
93.0,Macon,1900,0.04297520661157025,2.0,3.0,1872.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
96.0,Macon,1969,0.05619834710743802,4.0,8.0,2448.0,0,0.0,0,One,0,0,0,MULTI_FAMILY,Bibb County
145.0,Macon,2021,0.034320477502295686,3.0,3.0,1495.0,0,0.0,0,One,0,0,1,SINGLE_FAMILY,Bibb County
160.0,Macon,2021,0.024403122130394857,2.0,2.0,1063.0,0,0.0,0,One,0,1,1,SINGLE_FAMILY,Bibb County
156.0,Macon,2020,0.024403122130394857,2.0,3.0,1063.0,0,0.0,0,Two,0,1,1,SINGLE_FAMILY,Bibb County
182.0,Macon,2020,0.016988062442607896,1.0,2.0,740.0,0,0.0,0,One,0,0,1,SINGLE_FAMILY,Bibb County
116.0,Macon,2020,0.03443526170798898,3.0,3.0,1500.0,0,0.0,1,One,0,0,1,SINGLE_FAMILY,Bibb County
95.0,Macon,1987,1162.0,2.0,3.0,1162.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
111.0,Macon,1988,1576.0,2.0,3.0,1576.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
119.0,Macon,2006,3795.0,4.0,5.0,3795.0,0,3.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Bibb County
185.0,Macon,1958,2600.0,3.0,4.0,2600.0,0,2.0,1,One,0,0,0,SINGLE_FAMILY,Bibb County
152.0,Macon,2021,2241.0,3.0,4.0,0.0,1,0.0,1,2 Story or More,0,0,1,SINGLE_FAMILY,Bibb County
126.0,Macon,1955,1232.0,2.0,3.0,0.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
146.0,Macon,1996,4106.0,4.0,4.0,0.0,1,0.0,1,2 Story or More,1,0,0,SINGLE_FAMILY,Bibb County
100.0,Macon,1956,1385.0,2.0,3.0,1385.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
129.0,Macon,1951,3338.0,4.0,3.0,3338.0,0,0.0,0,One,1,1,0,SINGLE_FAMILY,Bibb County
107.0,Macon,1950,1404.0,1.0,2.0,1404.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
183.0,Macon,2007,4200.0,5.0,5.0,4200.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Monroe County
124.0,Macon,2002,6653.0,6.0,6.0,6653.0,1,0.0,0,Two,0,1,0,SINGLE_FAMILY,Monroe County
110.0,Macon,1904,2066.0,3.0,3.0,0.0,1,0.0,1,2 Story or More,0,0,0,SINGLE_FAMILY,Bibb County
112.0,Macon,1920,4115.0,4.0,4.0,4115.0,0,0.0,0,Two,0,0,0,SINGLE_FAMILY,Bibb County
131.0,Macon,2019,2370.0,4.0,6.0,2370.0,0,0.0,1,Two,0,0,0,SINGLE_FAMILY,Jones County
158.0,Macon,1965,0.022497704315886134,1.0,2.0,980.0,0,0.0,0,One,0,1,0,SINGLE_FAMILY,Jones County
158.0,Macon,1965,980.0,1.0,2.0,980.0,0,0.0,0,One,0,1,0,SINGLE_FAMILY,Jones County
99.0,Macon,1954,3000.0,3.0,4.0,3000.0,0,2.0,1,One,0,1,0,SINGLE_FAMILY,Bibb County
100.0,Macon,1950,0.031818181818181815,2.0,3.0,1386.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
121.0,Macon,1985,1618.0,2.0,3.0,1618.0,1,0.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Jones County
97.0,Macon,1990,0.037809917355371904,2.0,2.0,0.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Bibb County
138.0,Macon,2017,3158.0,5.0,4.0,3158.0,0,2.0,1,One and One Half,0,1,0,SINGLE_FAMILY,Bibb County
123.0,Macon,1991,3171.0,4.0,4.0,3171.0,0,2.0,1,Two,0,1,0,SINGLE_FAMILY,Bibb County
107.0,Macon,1994,1736.0,2.0,3.0,0.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
96.0,Macon,1987,2815.0,3.0,4.0,2815.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Bibb County
110.0,Macon,2021,0.04157483930211203,3.0,4.0,1811.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Bibb County
121.0,Macon,2021,0.03686868686868687,3.0,3.0,1606.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Bibb County
112.0,Macon,2021,0.04157483930211203,3.0,4.0,1811.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Bibb County
121.0,Macon,2021,0.03686868686868687,3.0,3.0,1606.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Bibb County
107.0,Macon,1973,2329.0,3.0,4.0,2329.0,0,2.0,1,Multi/Split-Two,0,1,0,SINGLE_FAMILY,Bibb County
154.0,Macon,2000,4521.0,4.0,4.0,0.0,1,0.0,1,2 Story or More,1,1,0,SINGLE_FAMILY,Bibb County
133.0,Macon,1974,2862.0,4.0,4.0,2862.0,0,0.0,0,Two,0,0,0,SINGLE_FAMILY,Monroe County
111.0,Macon,1982,2450.0,3.0,4.0,2450.0,0,2.0,1,Two,0,0,0,SINGLE_FAMILY,Bibb County
112.0,Macon,1987,3123.0,4.0,4.0,3123.0,0,2.0,1,Two,0,0,0,SINGLE_FAMILY,Bibb County
171.0,Macon,1920,1466.0,1.0,2.0,1466.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
108.0,Macon,2006,1963.0,2.0,3.0,1963.0,0,2.0,1,One and One Half,0,1,0,SINGLE_FAMILY,Bibb County
95.0,Macon,2001,2149.0,2.0,3.0,0.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Bibb County
108.0,Macon,2006,4155.0,4.0,5.0,0.0,1,0.0,1,2 Story or More,0,0,0,SINGLE_FAMILY,Bibb County
127.0,Macon,2021,0.040748393021120294,2.0,3.0,1775.0,1,0.0,0,One,0,0,1,SINGLE_FAMILY,Bibb County
127.0,Macon,2021,0.040748393021120294,2.0,3.0,0.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Bibb County
177.0,Macon,2003,11892.0,9.0,5.0,11892.0,1,4.0,1,Two,1,0,0,SINGLE_FAMILY,Bibb County
106.0,Macon,2021,2795.0,3.0,5.0,0.0,1,0.0,1,2 Story or More,0,0,1,SINGLE_FAMILY,Bibb County
126.0,Macon,1929,2378.0,2.0,3.0,0.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
93.0,Macon,1950,2432.0,0.0,0.0,2432.0,0,0.0,1,Multi/Split,0,0,0,MULTI_FAMILY,Bibb County
103.0,Macon,1963,1281.0,2.0,3.0,1281.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
101.0,Macon,1920,0.043112947658402206,2.0,3.0,0.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
98.0,Macon,1985,1600.0,2.0,3.0,0.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Bibb County
138.0,Macon,1979,2785.0,3.0,3.0,2785.0,0,2.0,1,One,0,1,0,SINGLE_FAMILY,Monroe County
126.0,Macon,1929,2378.0,2.0,3.0,0.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
100.0,Macon,1956,1385.0,2.0,3.0,1385.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
93.0,Macon,1950,2432.0,0.0,0.0,2432.0,0,0.0,1,Multi/Split,0,0,0,MULTI_FAMILY,Bibb County
129.0,Macon,1951,3338.0,4.0,3.0,3338.0,0,0.0,0,One,1,1,0,SINGLE_FAMILY,Bibb County
161.0,Macon,2006,3083.0,4.0,4.0,3083.0,0,2.0,1,One,0,1,0,SINGLE_FAMILY,Bibb County
119.0,Macon,2006,3795.0,4.0,5.0,3795.0,0,3.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Bibb County
152.0,Macon,2021,2241.0,3.0,4.0,0.0,1,0.0,1,2 Story or More,0,0,1,SINGLE_FAMILY,Bibb County
96.0,Macon,1963,1880.0,2.0,3.0,0.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
108.0,Macon,2006,1963.0,2.0,3.0,1963.0,0,2.0,1,One and One Half,0,1,0,SINGLE_FAMILY,Bibb County
95.0,Macon,2001,2149.0,2.0,3.0,0.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Bibb County
98.0,Macon,1985,1600.0,2.0,3.0,0.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Bibb County
108.0,Macon,2006,4155.0,4.0,5.0,0.0,1,0.0,1,2 Story or More,0,0,0,SINGLE_FAMILY,Bibb County
127.0,Macon,2021,0.040748393021120294,2.0,3.0,1775.0,1,0.0,0,One,0,0,1,SINGLE_FAMILY,Bibb County
127.0,Macon,2021,0.040748393021120294,2.0,3.0,0.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Bibb County
177.0,Macon,2003,11892.0,9.0,5.0,11892.0,1,4.0,1,Two,1,0,0,SINGLE_FAMILY,Bibb County
93.0,Macon,1900,0.04297520661157025,2.0,3.0,1872.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
107.0,Macon,1950,1404.0,1.0,2.0,1404.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
90.0,Macon,1961,2900.0,3.0,4.0,2900.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bibb County
96.0,Macon,2021,2405.0,3.0,4.0,2405.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Bibb County
160.0,Macon,2021,0.024403122130394857,2.0,2.0,1063.0,0,0.0,0,One,0,1,1,SINGLE_FAMILY,Bibb County
101.0,Macon,2021,2009.0,3.0,4.0,2009.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Jones County
112.0,Macon,2018,1650.0,3.0,4.0,1650.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Jones County
101.0,Macon,2021,2002.0,3.0,4.0,2002.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Jones County
95.0,Macon,2021,2217.0,3.0,5.0,2217.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Jones County
120.0,Macon,2021,1606.0,3.0,3.0,1606.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Jones County
109.0,Macon,2021,1811.0,3.0,4.0,1811.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Jones County
121.0,Madison,2007,5700.0,5.0,6.0,5700.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Morgan County
103.0,Madison,1968,1740.0,2.0,3.0,1740.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Morgan County
157.0,Mansfield,2021,1400.0,2.0,3.0,1400.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Jasper County
144.0,Mansfield,2008,2173.0,3.0,3.0,2173.0,0,0.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Jasper County
135.0,Mansfield,2020,2713.0,3.0,4.0,2713.0,0,0.0,1,Two,0,0,1,SINGLE_FAMILY,Newton County
147.0,Mansfield,2021,2377.0,3.0,4.0,2377.0,0,0.0,1,One and One Half,0,0,1,SINGLE_FAMILY,Newton County
199.0,Mansfield,2005,2212.0,2.0,3.0,2212.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Morgan County
180.0,Mansfield,2001,7208.0,7.0,4.0,7208.0,1,0.0,1,Three Or More,1,1,0,SINGLE_FAMILY,Newton County
205.0,Mansfield,1960,0.0331267217630854,2.0,3.0,1443.0,1,0.0,0,Two,0,0,0,SINGLE_FAMILY,Jasper County
151.0,Mansfield,2002,2448.0,3.0,3.0,2448.0,1,2.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Jasper County
139.0,Mansfield,2007,8618.0,6.0,5.0,8618.0,1,0.0,1,Two,1,1,0,SINGLE_FAMILY,Morgan County
194.0,Mansfield,1978,2842.0,4.0,4.0,2842.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Newton County
179.0,Marietta,1950,0.03204775022956841,2.0,3.0,1396.0,1,0.0,0,One and One Half,0,0,0,SINGLE_FAMILY,Cobb County
176.0,Marietta,1957,0.055532598714416896,3.0,4.0,2419.0,1,1.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
149.0,Marietta,1982,0.028558310376492195,2.0,2.0,1244.0,0,0.0,0,One,0,0,0,CONDO,Cobb County
187.0,Marietta,1972,2980.0,2.0,4.0,2980.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
187.0,Marietta,1972,2980.0,2.0,4.0,2980.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
168.0,Marietta,1967,2440.0,2.0,3.0,2440.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
200.0,Marietta,2018,0.05720844811753903,4.0,4.0,0.0,1,2.0,1,Two,0,0,0,TOWNHOUSE,Cobb County
145.0,Marietta,1974,0.04086317722681359,3.0,3.0,1780.0,1,0.0,0,One,1,0,0,CONDO,Cobb County
185.0,Marietta,1985,0.04095500459136823,2.0,3.0,0.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
205.0,Marietta,1994,5495.0,6.0,5.0,5495.0,1,3.0,1,Three Or More,0,1,0,SINGLE_FAMILY,Cobb County
193.0,Marietta,1987,0.021418732782369145,2.0,2.0,933.0,1,0.0,0,One,0,0,0,CONDO,Cobb County
171.0,Marietta,1994,5711.0,5.0,5.0,5711.0,1,3.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
154.0,Marietta,1986,0.036432506887052345,2.0,3.0,1587.0,1,0.0,0,Two,0,0,0,CONDO,Cobb County
160.0,Marietta,1973,0.031496786042240585,2.0,2.0,1372.0,1,0.0,0,Two,0,0,0,CONDO,Cobb County
222.0,Marietta,1979,6073.0,5.0,7.0,6073.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
200.0,Marietta,1978,3392.0,4.0,5.0,3392.0,1,0.0,0,Multi/Split,0,0,0,SINGLE_FAMILY,Cobb County
204.0,Marietta,1984,0.027548209366391185,2.0,2.0,1200.0,0,0.0,0,Two,0,0,0,TOWNHOUSE,Cobb County
161.0,Marietta,1997,5131.0,5.0,5.0,5131.0,1,3.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
156.0,Marietta,1997,2724.0,3.0,3.0,2724.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Cobb County
234.0,Marietta,1968,0.042033976124885214,3.0,4.0,1831.0,1,2.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Cobb County
158.0,Marietta,1982,0.029155188246097336,2.0,2.0,1270.0,0,0.0,0,One,1,0,0,CONDO,Cobb County
215.0,Marietta,1984,0.01792929292929293,1.0,1.0,781.0,0,0.0,0,One,0,0,0,CONDO,Cobb County
228.0,Marietta,1973,1636.0,2.0,3.0,1636.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
225.0,Marietta,1961,1095.0,2.0,3.0,1095.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
170.0,Marietta,1982,0.03110651974288338,2.0,2.0,1355.0,0,0.0,0,One,0,0,0,CONDO,Cobb County
147.0,Marietta,1998,5087.0,5.0,4.0,5087.0,1,0.0,1,Two-Foyer - 2 Story,0,1,0,SINGLE_FAMILY,Cobb County
173.0,Marietta,1998,4338.0,5.0,4.0,4338.0,1,3.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
218.0,Marietta,1992,3744.0,4.0,4.0,3744.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
235.0,Marietta,1979,1700.0,2.0,3.0,1700.0,1,0.0,1,One,0,1,0,SINGLE_FAMILY,Cobb County
202.0,Marietta,1986,0.0283287419651056,2.0,2.0,1234.0,1,0.0,0,One,0,0,0,CONDO,Cobb County
167.0,Marietta,1970,1465.0,2.0,3.0,1465.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
235.0,Marietta,2021,0.046051423324150596,3.0,3.0,2006.0,1,2.0,1,One,0,0,1,SINGLE_FAMILY,Cobb County
172.0,Marietta,1996,2769.0,3.0,5.0,2769.0,0,0.0,1,Two,1,1,0,SINGLE_FAMILY,Cobb County
237.0,Marietta,1961,3800.0,4.0,4.0,3800.0,1,4.0,1,One,1,0,0,SINGLE_FAMILY,Cobb County
163.0,Marietta,1999,3160.0,3.0,4.0,3160.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
162.0,Marietta,2011,3089.0,4.0,4.0,3089.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
160.0,Marietta,2006,3745.0,4.0,4.0,3745.0,1,3.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
176.0,Marietta,1989,0.04185032139577594,3.0,3.0,1823.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
180.0,Marietta,1988,2216.0,3.0,4.0,2216.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
173.0,Marietta,1986,2897.0,3.0,4.0,2897.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
153.0,Marietta,2015,3890.0,5.0,5.0,3890.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
156.0,Marietta,2003,0.048668503213957756,2.0,4.0,2120.0,1,2.0,1,One,0,0,0,CONDO,Cobb County
204.0,Marietta,2006,4873.0,5.0,4.0,4873.0,1,3.0,1,Two,1,1,0,SINGLE_FAMILY,Cobb County
207.0,Marietta,1997,7724.0,6.0,6.0,7724.0,1,3.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
144.0,Marietta,1991,2850.0,3.0,4.0,2850.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
158.0,Marietta,1976,3694.0,4.0,5.0,3694.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
164.0,Marietta,1973,0.03636363636363636,3.0,3.0,1584.0,1,1.0,1,Two,0,0,0,CONDO,Cobb County
154.0,Marietta,1968,2856.0,3.0,4.0,2856.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
186.0,Marietta,2006,8064.0,7.0,7.0,8064.0,1,3.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Cobb County
200.0,Marietta,1986,0.05339761248852158,3.0,3.0,2326.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
223.0,Marietta,2016,0.06166207529843894,4.0,3.0,2686.0,1,2.0,1,Three Or More,0,0,0,TOWNHOUSE,Cobb County
176.0,Marietta,1982,2408.0,3.0,3.0,2408.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
193.0,Marietta,1983,0.059343434343434344,3.0,3.0,2585.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
208.0,Marietta,2011,4023.0,4.0,4.0,4023.0,1,3.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Cobb County
156.0,Marietta,1973,0.03234618916437098,3.0,2.0,1409.0,1,0.0,0,Two,0,0,0,CONDO,Cobb County
221.0,Marietta,2021,0.05486685032139577,3.0,2.0,0.0,1,0.0,0,0,0,0,1,TOWNHOUSE,Cobb County
194.0,Marietta,1979,0.07102846648301193,3.0,4.0,3094.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
182.0,Marietta,1985,0.060261707988980714,3.0,4.0,2625.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
207.0,Marietta,1980,0.058241505968778695,3.0,4.0,2537.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
146.0,Marietta,1988,5633.0,5.0,6.0,5633.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
196.0,Marietta,1974,2164.0,3.0,3.0,2164.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
213.0,Marietta,2021,6100.0,7.0,6.0,6100.0,1,3.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Cobb County
215.0,Marietta,1966,0.04492653810835629,3.0,4.0,1957.0,1,2.0,1,Multi/Split,1,0,0,SINGLE_FAMILY,Cobb County
172.0,Marietta,2005,0.08023415977961433,3.0,3.0,3495.0,1,2.0,1,Three Or More,0,0,0,TOWNHOUSE,Cobb County
163.0,Marietta,1955,0.03948576675849403,2.0,3.0,1720.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
201.0,Marietta,2018,0.049035812672176306,4.0,3.0,2136.0,1,2.0,1,Three Or More,0,0,0,TOWNHOUSE,Cobb County
223.0,Marietta,1962,0.039049586776859505,2.0,3.0,1701.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
177.0,Marietta,1941,0.018801652892561985,1.0,2.0,819.0,0,0.0,0,One,0,0,0,TOWNHOUSE,Cobb County
144.0,Marietta,1998,0.07571166207529843,4.0,5.0,3298.0,1,2.0,1,Three Or More,0,1,0,SINGLE_FAMILY,Cobb County
185.0,Marietta,1838,5407.0,3.0,5.0,5407.0,0,0.0,0,Three Or More,1,0,0,SINGLE_FAMILY,Cobb County
202.0,Marietta,2014,0.0682277318640955,4.0,4.0,2972.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
207.0,Marietta,1958,1482.0,3.0,3.0,1482.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
217.0,Marietta,1952,0.03494031221303948,2.0,3.0,1522.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
195.0,Marietta,1997,3330.0,4.0,4.0,3330.0,1,3.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
188.0,Marietta,1989,3587.0,5.0,5.0,3587.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
219.0,Marietta,1998,0.09414600550964188,5.0,6.0,4101.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
178.0,Marietta,1977,0.06322314049586777,4.0,4.0,2754.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
182.0,Marietta,1977,0.050413223140495865,3.0,4.0,2196.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
182.0,Marietta,1962,1100.0,2.0,3.0,1100.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
219.0,Marietta,1943,0.025183654729109276,1.0,3.0,1097.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
176.0,Marietta,1960,0.02869605142332415,1.0,2.0,1250.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
197.0,Marietta,1956,0.0256198347107438,2.0,3.0,1116.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
151.0,Marietta,1990,2156.0,3.0,4.0,2156.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
162.0,Marietta,2003,0.03480257116620753,2.0,2.0,1516.0,1,2.0,1,One,0,0,0,TOWNHOUSE,Cobb County
150.0,Marietta,1966,0.036570247933884296,2.0,3.0,1593.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
200.0,Marietta,1960,0.02869605142332415,1.0,3.0,1250.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
214.0,Marietta,1950,0.021487603305785124,1.0,3.0,936.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
178.0,Marietta,2021,0.057231404958677685,4.0,3.0,2493.0,1,2.0,1,Three Or More,0,0,1,TOWNHOUSE,Cobb County
192.0,Marietta,1972,1492.0,2.0,3.0,1492.0,1,1.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
158.0,Marietta,1946,1326.0,2.0,3.0,1326.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
206.0,Marietta,1982,0.03347107438016529,2.0,3.0,1458.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
201.0,Marietta,1968,2076.0,2.0,3.0,2076.0,0,0.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Cobb County
172.0,Marietta,2004,0.04478879706152433,2.0,3.0,1951.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
146.0,Marietta,1987,3378.0,3.0,3.0,3378.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
203.0,Marietta,1986,2316.0,3.0,4.0,2316.0,1,2.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Cobb County
201.0,Marietta,2000,2338.0,3.0,4.0,2338.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
148.0,Marietta,1999,5043.0,5.0,6.0,5043.0,1,3.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
191.0,Marietta,1960,0.04795684113865932,2.0,3.0,2089.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
189.0,Marietta,1969,0.0426078971533517,2.0,4.0,1856.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
162.0,Marietta,2007,5193.0,6.0,5.0,5193.0,1,3.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
200.0,Marietta,1982,2254.0,3.0,4.0,2254.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Cobb County
163.0,Marietta,2005,6139.0,5.0,6.0,6139.0,1,3.0,1,Three Or More,0,1,0,SINGLE_FAMILY,Cobb County
170.0,Marietta,1973,2417.0,2.0,3.0,2417.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
152.0,Marietta,2012,4605.0,6.0,5.0,4605.0,1,3.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
169.0,Marietta,1977,2215.0,3.0,4.0,2215.0,1,2.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Cobb County
164.0,Marietta,1986,2350.0,3.0,4.0,2350.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
229.0,Marietta,1979,1723.0,2.0,3.0,1723.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
202.0,Marietta,1964,1115.0,1.0,2.0,1115.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
213.0,Marietta,1957,1408.0,1.0,3.0,1408.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
210.0,Marietta,1962,1568.0,2.0,4.0,1568.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
196.0,Marietta,1963,0.044444444444444446,3.0,4.0,1936.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
204.0,Marietta,2007,0.06184573002754821,4.0,2.0,2694.0,1,2.0,1,Three Or More,0,0,0,TOWNHOUSE,Cobb County
