price,pricePerSquareFoot,city,yearBuilt,livingAreaValue,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,homeType,county
240000.0,130.0,Griffin,1940,1845.0,4.0,3.0,1845.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Spalding County
240000.0,139.0,Griffin,2006,1721.0,3.0,3.0,1721.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Spalding County
229900.0,161.0,Griffin,1956,1431.0,2.0,3.0,1431.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Spalding County
255000.0,116.0,Grovetown,2010,2202.0,2.0,4.0,2202.0,1,2.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Columbia County
205000.0,135.0,Grovetown,2006,0.0349862258953168,2.0,3.0,1524.0,1,2.0,1,0,0,0,0,SINGLE_FAMILY,Columbia County
135000.0,124.0,Grovetown,2002,0.025068870523415977,2.0,2.0,1092.0,0,0.0,0,0,0,0,0,TOWNHOUSE,Columbia County
234900.0,131.0,Grovetown,2012,0.04123048668503214,3.0,3.0,1796.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Columbia County
397900.0,124.0,Grovetown,2008,3200.0,4.0,5.0,3200.0,0,0.0,1,Two,0,0,0,SINGLE_FAMILY,Columbia County
287000.0,120.0,Grovetown,2015,0.05486685032139577,3.0,4.0,2390.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Columbia County
194900.0,113.0,Grovetown,1995,0.03966942148760331,2.0,3.0,1728.0,1,2.0,1,0,0,0,0,SINGLE_FAMILY,Columbia County
339900.0,114.0,Grovetown,2015,2975.0,3.0,5.0,2975.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Columbia County
265000.0,126.0,Grovetown,2001,2106.0,2.0,4.0,2106.0,1,2.0,1,0,0,0,0,SINGLE_FAMILY,Columbia County
379900.0,107.0,Grovetown,2014,3538.0,4.0,4.0,3538.0,1,2.0,1,0,0,0,0,SINGLE_FAMILY,Columbia County
279900.0,116.0,Grovetown,2013,0.05516528925619835,3.0,4.0,2403.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Columbia County
258000.0,112.0,Grovetown,2013,0.052800734618916434,3.0,3.0,2300.0,1,2.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Columbia County
315000.0,105.0,Grovetown,2006,2986.0,3.0,4.0,2986.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Columbia County
299900.0,119.0,Grovetown,2014,2524.0,3.0,4.0,2524.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Columbia County
279900.0,109.0,Grovetown,2012,2558.0,3.0,4.0,2558.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Columbia County
279900.0,118.0,Grovetown,2011,2376.0,3.0,4.0,2376.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Columbia County
235000.0,121.0,Grovetown,2004,0.04460514233241506,3.0,4.0,1943.0,1,2.0,1,0,0,0,0,SINGLE_FAMILY,Columbia County
335000.0,126.0,Grovetown,2015,2651.0,5.0,5.0,2651.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Columbia County
349900.0,138.0,Grovetown,2021,2528.0,3.0,5.0,2528.0,1,2.0,1,One and One Half,0,0,1,SINGLE_FAMILY,Columbia County
243900.0,132.0,Grovetown,2002,0.042309458218549124,3.0,4.0,1843.0,1,2.0,1,0,0,0,0,SINGLE_FAMILY,Columbia County
245000.0,133.0,Guyton,2018,0.04228650137741047,3.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
340000.0,121.0,Guyton,2012,2813.0,3.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
370000.0,135.0,Guyton,2021,2738.0,3.0,5.0,0.0,0,2.0,1,0,0,0,1,SINGLE_FAMILY,Effingham County
199900.0,151.0,Guyton,2013,1325.0,2.0,3.0,1325.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Effingham County
189990.0,115.0,Guyton,2018,0.037947658402203856,2.0,3.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
224900.0,138.0,Guyton,2003,1631.0,2.0,3.0,1631.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Effingham County
425000.0,121.0,Guyton,2016,3526.0,4.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
159900.0,140.0,Guyton,2000,1146.0,2.0,3.0,1146.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Effingham County
239900.0,140.0,Guyton,1995,1713.0,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Effingham County
235000.0,160.0,Guyton,2017,0.03381542699724518,2.0,3.0,0.0,0,2.0,1,0,0,0,1,SINGLE_FAMILY,Effingham County
280000.0,128.0,Guyton,2006,2192.0,2.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
242000.0,129.0,Guyton,2006,0.04292929292929293,2.0,3.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
309900.0,143.0,Guyton,1996,2173.0,2.0,4.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Effingham County
315000.0,144.0,Guyton,2014,2193.0,3.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
325000.0,186.0,Haddock,1986,1746.0,3.0,4.0,1746.0,0,0.0,0,Three Or More,0,0,0,SINGLE_FAMILY,Jones County
189900.0,124.0,Hahira,2014,0.0352157943067034,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
266000.0,127.0,Hahira,2007,2090.0,2.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
214900.0,111.0,Hahira,2007,1938.0,2.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
179900.0,127.0,Hahira,2011,0.03241505968778696,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
256500.0,117.0,Hahira,2003,2194.0,2.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
404900.0,166.0,Hahira,2021,2437.0,3.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
238900.0,115.0,Hahira,2001,2085.0,2.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
95000.0,132.0,Hahira,0,720.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,LOT,Lowndes County
279900.0,142.0,Hahira,2008,1973.0,2.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
439000.0,163.0,Hahira,2007,2697.0,3.0,4.0,0.0,1,0.0,0,0,1,0,0,SINGLE_FAMILY,Lowndes County
359900.0,174.0,Hahira,2014,2068.0,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
399900.0,113.0,Hahira,2000,3529.0,4.0,6.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
209800.0,97.0,Hahira,1976,2152.0,3.0,5.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
539000.0,173.0,Hahira,2013,3118.0,5.0,5.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
375000.0,167.0,Hahira,0,2244.0,3.0,5.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Cook County
499500.0,164.0,Hahira,1994,3052.0,3.0,4.0,0.0,1,0.0,0,0,1,0,0,SINGLE_FAMILY,Lowndes County
1475000.0,242.0,Hahira,1994,6101.0,5.0,5.0,0.0,1,0.0,0,0,1,0,0,SINGLE_FAMILY,Lowndes County
750000.0,161.0,Hahira,2017,4670.0,5.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
1380000.0,172.0,Hahira,1996,8017.0,8.0,8.0,0.0,1,0.0,0,0,1,1,0,SINGLE_FAMILY,Lowndes County
189900.0,124.0,Hahira,2014,0.0352157943067034,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Lowndes County
305000.0,100.0,Hamilton,2017,3064.0,3.0,5.0,3064.0,1,2.0,1,Two-Two Story Foyer,0,0,0,SINGLE_FAMILY,Harris County
169900.0,136.0,Hamilton,1996,1252.0,2.0,3.0,1252.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Harris County
175000.0,116.0,Hamilton,1925,1515.0,2.0,3.0,1515.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Harris County
250000.0,167.0,Hamilton,1936,1500.0,2.0,3.0,1500.0,1,0.0,1,0,0,0,0,SINGLE_FAMILY,Harris County
854900.0,165.0,Hamilton,1985,5175.0,4.0,4.0,5175.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Harris County
320000.0,137.0,Hampton,2003,2336.0,3.0,3.0,2336.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Henry County
280000.0,100.0,Hampton,2006,0.06430211202938475,3.0,5.0,2801.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Henry County
209900.0,125.0,Hampton,2008,0.0384297520661157,3.0,3.0,1674.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Clayton County
330000.0,143.0,Hampton,1997,0.052846648301193754,3.0,4.0,2302.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Henry County
165000.0,143.0,Hampton,1995,0.026492194674012856,3.0,3.0,1154.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Henry County
298030.0,119.0,Hampton,2021,0.057644628099173555,3.0,5.0,2511.0,1,2.0,1,Two,1,0,1,SINGLE_FAMILY,Clayton County
230000.0,113.0,Hampton,2007,0.04660238751147842,3.0,3.0,2030.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Clayton County
439900.0,100.0,Hampton,1989,4400.0,3.0,4.0,4400.0,1,0.0,0,One and One Half,0,0,0,SINGLE_FAMILY,Henry County
167900.0,122.0,Hampton,2002,0.03161157024793389,2.0,3.0,1377.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Clayton County
155000.0,111.0,Hampton,2004,0.031955922865013774,3.0,3.0,1392.0,1,0.0,1,Two,0,0,0,TOWNHOUSE,Clayton County
550000.0,168.0,Hampton,1987,3274.0,3.0,3.0,3274.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Henry County
245400.0,175.0,Hampton,2022,0.03213957759412305,2.0,3.0,1400.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Clayton County
236900.0,174.0,Hampton,2018,0.031313131313131314,2.0,3.0,1364.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Clayton County
240900.0,172.0,Hampton,2018,0.03213957759412305,2.0,3.0,1400.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Clayton County
209900.0,125.0,Hampton,2008,0.0384297520661157,3.0,3.0,1674.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Clayton County
199900.0,110.0,Hampton,2000,0.04159779614325069,3.0,4.0,1812.0,1,0.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Clayton County
298030.0,119.0,Hampton,2021,0.057644628099173555,3.0,5.0,2511.0,1,2.0,1,Two,1,0,1,SINGLE_FAMILY,Clayton County
230000.0,113.0,Hampton,2007,0.04660238751147842,3.0,3.0,2030.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Clayton County
167900.0,122.0,Hampton,2002,0.03161157024793389,2.0,3.0,1377.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Clayton County
155000.0,111.0,Hampton,2004,0.031955922865013774,3.0,3.0,1392.0,1,0.0,1,Two,0,0,0,TOWNHOUSE,Clayton County
245400.0,175.0,Hampton,2022,0.03213957759412305,2.0,3.0,1400.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Clayton County
236900.0,174.0,Hampton,2018,0.031313131313131314,2.0,3.0,1364.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Clayton County
240900.0,172.0,Hampton,2018,0.03213957759412305,2.0,3.0,1400.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Clayton County
325990.0,137.0,Hampton,2021,0.054568411386593206,3.0,5.0,2377.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Clayton County
320990.0,135.0,Hampton,2021,0.05447658402203857,3.0,4.0,2373.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Clayton County
375000.0,174.0,Hapeville,2008,0.049403122130394855,3.0,3.0,2152.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Fulton County
135000.0,165.0,Hapeville,1906,0.018732782369146005,1.0,2.0,816.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Fulton County
199900.0,174.0,Hapeville,1924,0.0263544536271809,0.0,2.0,1148.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Fulton County
240000.0,229.0,Hapeville,1945,0.024035812672176308,1.0,2.0,1047.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Fulton County
424500.0,227.0,Hapeville,2021,0.04288337924701561,4.0,3.0,1868.0,1,2.0,1,Three Or More,0,0,1,TOWNHOUSE,Fulton County
142900.0,155.0,Harlem,1974,924.0,1.0,3.0,924.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Columbia County
849900.0,155.0,Harlem,2007,5500.0,5.0,8.0,5500.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Columbia County
592000.0,185.0,Harlem,2021,3200.0,4.0,5.0,3200.0,1,2.0,1,0,0,0,1,SINGLE_FAMILY,Columbia County
350000.0,181.0,Hartwell,2017,1934.0,2.0,3.0,1934.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Hart County
280000.0,318.0,Hartwell,1972,880.0,4.0,2.0,880.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Hart County
499900.0,291.0,Hartwell,1902,1716.0,2.0,2.0,0.0,1,3.0,1,One,0,0,0,SINGLE_FAMILY,Hart County
425000.0,158.0,Hartwell,1999,2688.0,3.0,3.0,2688.0,0,0.0,1,Two,0,0,0,SINGLE_FAMILY,Hart County
459000.0,160.0,Hartwell,1996,2872.0,3.0,3.0,2872.0,1,0.0,1,Two,0,1,0,SINGLE_FAMILY,Hart County
795000.0,245.0,Hartwell,1988,3249.0,4.0,4.0,3249.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Hart County
949900.0,241.0,Hartwell,2006,3949.0,4.0,6.0,0.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Hart County
695000.0,213.0,Hartwell,1999,0.07483930211202938,4.0,5.0,0.0,1,0.0,1,Two and One-Half,0,0,0,SINGLE_FAMILY,Hart County
218500.0,106.0,Hawkinsville,1975,2052.0,3.0,4.0,0.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Pulaski County
140000.0,132.0,Hawkinsville,1959,1064.0,1.0,2.0,0.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Pulaski County
235000.0,118.0,Hawkinsville,2021,2000.0,2.0,3.0,0.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Pulaski County
425000.0,161.0,Hazlehurst,1978,2635.0,2.0,3.0,0.0,0,0.0,0,0,1,0,0,SINGLE_FAMILY,Jeff Davis County
925000.0,135.0,Hazlehurst,2004,6842.0,4.0,5.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Jeff Davis County
399000.0,112.0,Hazlehurst,1905,3576.0,4.0,6.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Jeff Davis County
295000.0,160.0,Hazlehurst,1993,1842.0,3.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Jeff Davis County
350000.0,139.0,Hazlehurst,1911,2520.0,4.0,4.0,0.0,0,0.0,0,0,1,0,0,SINGLE_FAMILY,Jeff Davis County
349000.0,142.0,Helen,2003,2464.0,4.0,3.0,2464.0,0,0.0,0,Two,1,0,0,SINGLE_FAMILY,White County
329900.0,165.0,Helen,2009,1994.0,5.0,4.0,1994.0,0,0.0,0,One and One Half,1,0,0,SINGLE_FAMILY,White County
995000.0,163.0,Helen,1970,6100.0,8.0,6.0,6100.0,0,0.0,1,0,0,0,0,SINGLE_FAMILY,White County
299900.0,130.0,Helen,2002,2300.0,3.0,4.0,2300.0,0,0.0,0,Multi/Split,0,0,0,SINGLE_FAMILY,White County
135000.0,107.0,Hephzibah,1980,1265.0,2.0,3.0,1265.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Richmond County
253000.0,100.0,Hephzibah,2010,2532.0,3.0,5.0,2532.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Richmond County
144900.0,107.0,Hephzibah,1978,0.030991735537190084,2.0,3.0,1350.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Richmond County
200000.0,100.0,Hephzibah,1973,2000.0,2.0,3.0,2000.0,1,2.0,1,0,0,0,0,SINGLE_FAMILY,Richmond County
157500.0,117.0,Hephzibah,1976,0.030991735537190084,2.0,4.0,1350.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Richmond County
310000.0,92.0,Hephzibah,1999,3366.0,4.0,4.0,3366.0,1,2.0,1,0,0,0,0,SINGLE_FAMILY,Richmond County
120000.0,100.0,Hephzibah,1986,1196.0,2.0,3.0,1196.0,0,0.0,0,0,1,0,0,SINGLE_FAMILY,Richmond County
170000.0,121.0,Hephzibah,1994,1404.0,2.0,3.0,1404.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Richmond County
164900.0,120.0,Hephzibah,1983,1377.0,2.0,3.0,1377.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Richmond County
278900.0,120.0,Hephzibah,1944,2316.0,2.0,3.0,2316.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Richmond County
182000.0,118.0,Hephzibah,1990,1543.0,2.0,3.0,1543.0,1,1.0,1,0,0,0,0,SINGLE_FAMILY,Richmond County
160000.0,108.0,Hephzibah,2001,1482.0,2.0,3.0,1482.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Richmond County
259900.0,168.0,Hiawassee,1995,1547.0,2.0,2.0,1547.0,0,0.0,1,0,0,0,0,SINGLE_FAMILY,Towns County
399000.0,170.0,Hiawassee,2006,0.05385674931129476,3.0,3.0,2346.0,0,0.0,1,0,0,0,0,SINGLE_FAMILY,Towns County
425000.0,163.0,Hiawassee,1999,2600.0,4.0,4.0,2600.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Towns County
255000.0,101.0,Hinesville,2017,0.05775941230486685,3.0,5.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Liberty County
240000.0,114.0,Hinesville,2018,2104.0,3.0,4.0,2104.0,1,0.0,0,Two,0,0,0,SINGLE_FAMILY,Liberty County
260000.0,108.0,Hinesville,2021,0.05546372819100092,3.0,5.0,0.0,1,0.0,0,0,0,0,1,SINGLE_FAMILY,Liberty County
127000.0,100.0,Hinesville,1993,0.02910927456382002,2.0,3.0,0.0,0,1.0,1,0,0,0,0,SINGLE_FAMILY,Liberty County
124900.0,100.0,Hinesville,1967,1250.0,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Liberty County
120900.0,121.0,Hinesville,1982,0.02295684113865932,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Liberty County
179800.0,115.0,Hinesville,1990,1558.0,3.0,3.0,0.0,0,1.0,1,0,0,0,0,SINGLE_FAMILY,Liberty County
224900.0,103.0,Hinesville,2004,2193.0,2.0,3.0,0.0,0,0.0,1,0,0,0,0,SINGLE_FAMILY,Liberty County
99000.0,103.0,Hinesville,1957,0.02203856749311295,1.0,2.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Liberty County
99000.0,99.0,Hinesville,1957,0.02295684113865932,1.0,2.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Liberty County
261000.0,102.0,Hinesville,2017,2561.0,3.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Liberty County
169900.0,124.0,Hinesville,2012,0.03133608815426997,2.0,3.0,0.0,0,1.0,1,0,0,0,0,SINGLE_FAMILY,Liberty County
249900.0,104.0,Hinesville,2012,2407.0,3.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Liberty County
289999.0,129.0,Hinesville,1973,2240.0,4.0,4.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Liberty County
240000.0,128.0,Hinesville,1993,1869.0,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Long County
290000.0,118.0,Hinesville,2016,0.056634527089072545,4.0,5.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Liberty County
275000.0,120.0,Hiram,2006,0.05261707988980716,4.0,3.0,2292.0,1,1.0,1,Three Or More,0,0,0,TOWNHOUSE,Paulding County
299900.0,151.0,Hiram,2017,0.04556932966023875,3.0,4.0,1985.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Paulding County
369900.0,157.0,Hiram,2020,0.05404040404040404,4.0,3.0,2354.0,1,2.0,1,One and One Half,0,0,1,TOWNHOUSE,Paulding County
424900.0,183.0,Hiram,1974,2320.0,2.0,3.0,2320.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Paulding County
349900.0,140.0,Hiram,2006,0.05752984389348026,3.0,5.0,2506.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Paulding County
309900.0,148.0,Hiram,2005,2093.0,3.0,4.0,2093.0,1,2.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Paulding County
320000.0,156.0,Hiram,1995,2053.0,3.0,3.0,2053.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Paulding County
695000.0,125.0,Hiram,2004,5539.0,6.0,6.0,5539.0,1,2.0,1,Two,1,1,0,SINGLE_FAMILY,Paulding County
435000.0,133.0,Hiram,1996,3278.0,3.0,5.0,3278.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Paulding County
439000.0,130.0,Hiram,1992,3372.0,3.0,5.0,3372.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Paulding County
230000.0,171.0,Hiram,1979,1344.0,1.0,3.0,1344.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Paulding County
250000.0,176.0,Hiram,1961,1421.0,2.0,3.0,1421.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Paulding County
185000.0,176.0,Hiram,1972,1050.0,2.0,3.0,1050.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Paulding County
1150000.0,198.0,Hiram,2001,5800.0,6.0,8.0,5800.0,1,4.0,1,Multi/Split,1,1,0,SINGLE_FAMILY,Paulding County
249900.0,217.0,Hiram,1977,1152.0,2.0,3.0,1152.0,1,1.0,1,One,0,0,0,SINGLE_FAMILY,Paulding County
285000.0,177.0,Hiram,1994,1614.0,2.0,3.0,1614.0,1,2.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Paulding County
600000.0,202.0,Hiram,1952,2970.0,2.0,3.0,2970.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Paulding County
399000.0,106.0,Hogansville,1982,3763.0,4.0,3.0,3763.0,0,0.0,1,Two,0,0,0,SINGLE_FAMILY,Troup County
450000.0,214.0,Homer,2010,2104.0,3.0,3.0,2104.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Banks County
300425.0,136.0,Homer,2021,2209.0,3.0,4.0,2209.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Banks County
317035.0,142.0,Homer,2021,2231.0,4.0,4.0,2231.0,1,0.0,1,Two,0,0,1,SINGLE_FAMILY,Banks County
650000.0,436.0,Homer,1913,1492.0,2.0,4.0,1492.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Banks County
1250000.0,272.0,Homer,2016,4592.0,4.0,3.0,4592.0,1,4.0,1,Two,0,0,0,SINGLE_FAMILY,Banks County
499000.0,169.0,Homer,1988,2950.0,3.0,3.0,2950.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Banks County
389000.0,338.0,Homerville,1945,1152.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,LOT,Clinch County
189000.0,232.0,Hortense,1983,816.0,2.0,2.0,0.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Brantley County
413750.0,191.0,Hoschton,2007,0.049724517906336085,2.0,2.0,2166.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Hall County
445000.0,123.0,Hoschton,2006,3608.0,4.0,4.0,3608.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Hall County
508800.0,162.0,Hoschton,2004,0.07222222222222222,4.0,5.0,3146.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Gwinnett County
374900.0,201.0,Hoschton,1999,1865.0,2.0,4.0,1865.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Gwinnett County
359000.0,144.0,Hoschton,2019,2493.0,3.0,4.0,2493.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Jackson County
330000.0,127.0,Hoschton,2018,0.05968778696051423,4.0,5.0,2600.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Jackson County
739000.0,108.0,Hoschton,2007,6821.0,5.0,5.0,6821.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
490000.0,144.0,Hoschton,2001,3400.0,4.0,5.0,3400.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Jackson County
898000.0,119.0,Hoschton,2006,7540.0,5.0,6.0,7540.0,1,3.0,1,Three Or More,1,0,0,SINGLE_FAMILY,Gwinnett County
639000.0,198.0,Hoschton,2013,3230.0,4.0,5.0,3230.0,1,3.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
354900.0,164.0,Hoschton,2015,2168.0,3.0,4.0,2168.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Jackson County
354900.0,164.0,Hoschton,2015,2168.0,3.0,4.0,2168.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Jackson County
515000.0,141.0,Hoschton,2005,0.08356290174471992,4.0,5.0,3640.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
827500.0,258.0,Hoschton,1997,3207.0,3.0,3.0,3207.0,1,2.0,1,Two,1,1,0,SINGLE_FAMILY,Jackson County
179000.0,124.0,Hull,1994,1440.0,2.0,3.0,1440.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Madison County
229900.0,136.0,Hull,1983,1690.0,2.0,2.0,1690.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Madison County
299900.0,142.0,Hull,1961,2117.0,3.0,5.0,2117.0,0,0.0,1,Multi/Split-Split Level,0,0,0,SINGLE_FAMILY,Madison County
379900.0,224.0,Jackson,1960,1694.0,2.0,2.0,1694.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Butts County
184900.0,116.0,Jackson,2000,0.03650137741046832,3.0,2.0,1590.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Butts County
245000.0,126.0,Jackson,2005,0.0444674012855831,3.0,4.0,1937.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Butts County
345000.0,162.0,Jackson,2004,2132.0,2.0,3.0,2132.0,1,0.0,1,One,0,1,0,SINGLE_FAMILY,Henry County
475000.0,138.0,Jackson,2006,3453.0,4.0,4.0,3453.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Butts County
